date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:43	94/94	---M-Z	200	added ('OK')	text/plain	etag:%224e-52e39d4d5950f-gzip%22	http://alexdevero.com/robots.txt		(from )
21:08:44	62365/62365	---M-Z	200	added ('OK')	text/html	etag:%22f39d-5224c4e027253-gzip%22	http://alexdevero.com/demos/template--trinity/	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/index.html	(from )
21:08:44	800/800	---M--	200	added ('OK')	image/png	etag:%22320-5224c4dfc4c12%22	http://alexdevero.com/demos/template--trinity/apple-touch-icon-57x57.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/apple-touch-icon-57x57.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:45	868/868	---M--	200	added ('OK')	image/png	etag:%22364-5224c4dfcc912%22	http://alexdevero.com/demos/template--trinity/apple-touch-icon-60x60.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/apple-touch-icon-60x60.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:45	951/951	---M--	200	added ('OK')	image/png	etag:%223b7-5224c4dfcd8b2%22	http://alexdevero.com/demos/template--trinity/apple-touch-icon-72x72.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/apple-touch-icon-72x72.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:45	999/999	---M--	200	added ('OK')	image/png	etag:%223e7-5224c4dfd55b3%22	http://alexdevero.com/demos/template--trinity/apple-touch-icon-76x76.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/apple-touch-icon-76x76.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:46	1369/1369	---M--	200	added ('OK')	image/png	etag:%22559-5224c4dfb3e88%22	http://alexdevero.com/demos/template--trinity/apple-touch-icon-114x114.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/apple-touch-icon-114x114.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:46	1450/1450	---M--	200	added ('OK')	image/png	etag:%225aa-5224c4dfb4658%22	http://alexdevero.com/demos/template--trinity/apple-touch-icon-120x120.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/apple-touch-icon-120x120.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:46	1643/1643	---M--	200	added ('OK')	image/png	etag:%2266b-5224c4dfbc741%22	http://alexdevero.com/demos/template--trinity/apple-touch-icon-144x144.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/apple-touch-icon-144x144.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:46	1738/1738	---M--	200	added ('OK')	image/png	etag:%226ca-5224c4dfbd2f9%22	http://alexdevero.com/demos/template--trinity/apple-touch-icon-152x152.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/apple-touch-icon-152x152.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:47	1943/1943	---M--	200	added ('OK')	image/png	etag:%22797-5224c4dfc4442%22	http://alexdevero.com/demos/template--trinity/apple-touch-icon-180x180.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/apple-touch-icon-180x180.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:47	454/454	---M--	200	added ('OK')	image/png	etag:%221c6-5224c4dffaf47%22	http://alexdevero.com/demos/template--trinity/favicon-32x32.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/favicon-32x32.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:47	1570/1570	---M--	200	added ('OK')	image/png	etag:%22622-5224c4dff68f6%22	http://alexdevero.com/demos/template--trinity/favicon-194x194.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/favicon-194x194.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:48	1227/1227	---M--	200	added ('OK')	image/png	etag:%224cb-5224c4e000d07%22	http://alexdevero.com/demos/template--trinity/favicon-96x96.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/favicon-96x96.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:48	2102/2102	---M--	200	added ('OK')	image/png	etag:%22836-5224c4df9563d%22	http://alexdevero.com/demos/template--trinity/android-chrome-192x192.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/android-chrome-192x192.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:48	258/258	---M--	200	added ('OK')	image/png	etag:%22102-5224c4dff2a76%22	http://alexdevero.com/demos/template--trinity/favicon-16x16.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/favicon-16x16.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:49	736/736	---M-Z	200	added ('OK')	application/json	etag:%222e0-5224c4e02e784-gzip%22	http://alexdevero.com/demos/template--trinity/manifest.json	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/manifest.json	(from http://alexdevero.com/demos/template--trinity/)
21:08:49	1643/1643	---M--	200	added ('OK')	image/png	etag:%2266b-5224c4e0335a4%22	http://alexdevero.com/demos/template--trinity/mstile-144x144.png	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/mstile-144x144.png	(from http://alexdevero.com/demos/template--trinity/)
21:08:49	26711/26711	---MCZ	200	added ('OK')	text/css	date:Fri,%2013%20Nov%202015%2020:10:45%20GMT	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css	C:/Meus%20Sites/trinity/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css	(from http://alexdevero.com/demos/template--trinity/)
21:08:50	26410/26410	---M-Z	200	added ('OK')	text/css	etag:%22672a-5224c4ec707b4-gzip%22	http://alexdevero.com/demos/template--trinity/styles/main.min.css	C:/Meus%20Sites/trinity/alexdevero.com/demos/template--trinity/styles/main.min.css	(from http://alexdevero.com/demos/template--trinity/)
