date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:46:20	16785/16785	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202017%2000:46:09%20GMT	http://xioyuna.com/nella/template/index.html	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/index.html	(from )
22:46:21	182/182	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202017%2000:46:09%20GMT	http://xioyuna.com/robots.txt		(from )
22:46:21	145556/145556	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Sep%202016%2009:21:17%20GMT	http://xioyuna.com/nella/template/css/framework7.ios.min.css	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/css/framework7.ios.min.css	(from http://xioyuna.com/nella/template/index.html)
22:46:22	79201/79201	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Sep%202016%2009:21:15%20GMT	http://xioyuna.com/nella/template/css/framework7.ios.colors.min.css	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/css/framework7.ios.colors.min.css	(from http://xioyuna.com/nella/template/index.html)
22:46:22	57193/57193	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Sep%202016%2009:21:18%20GMT	http://xioyuna.com/nella/template/css/ionicons.css	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/css/ionicons.css	(from http://xioyuna.com/nella/template/index.html)
22:46:23	1937/1937	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Sep%202016%2009:21:14%20GMT	http://xioyuna.com/nella/template/css/fontello.css	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/css/fontello.css	(from http://xioyuna.com/nella/template/index.html)
22:46:23	12416/12416	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Sep%202016%2020:10:13%20GMT	http://xioyuna.com/nella/template/css/style.css	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/css/style.css	(from http://xioyuna.com/nella/template/index.html)
22:46:24	32801/32801	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Sep%202016%2009:21:46%20GMT	http://xioyuna.com/nella/template/img/logo.png	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/logo.png	(from http://xioyuna.com/nella/template/index.html)
22:46:24	1197/1197	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202017%2000:46:13%20GMT	http://xioyuna.com/nella/template/post.html	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/post.html	(from http://xioyuna.com/nella/template/index.html)
22:46:31	60297/60297	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:47%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image1.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image1.jpg	(from http://xioyuna.com/nella/template/index.html)
22:46:32	35347/35347	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:49%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image3.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image3.jpg	(from http://xioyuna.com/nella/template/index.html)
22:46:37	68460/68460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:50%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image4.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image4.jpg	(from http://xioyuna.com/nella/template/index.html)
22:46:38	39421/39421	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:51%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image5.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image5.jpg	(from http://xioyuna.com/nella/template/index.html)
22:46:39	92460/92460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:48%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image2.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image2.jpg	(from http://xioyuna.com/nella/template/index.html)
22:46:44	44988/44988	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:53%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image7.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image7.jpg	(from http://xioyuna.com/nella/template/index.html)
22:46:47	92163/92163	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:52%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image6.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image6.jpg	(from http://xioyuna.com/nella/template/index.html)
22:46:52	77409/77409	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:56%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image9.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image9.jpg	(from http://xioyuna.com/nella/template/index.html)
22:46:59	130176/130176	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:55%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image8.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image8.jpg	(from http://xioyuna.com/nella/template/index.html)
22:46:59	90171/90171	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202016%2009:21:57%20GMT	http://xioyuna.com/nella/template/img/thumbnails/image10.jpg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/thumbnails/image10.jpg	(from http://xioyuna.com/nella/template/index.html)
22:47:01	3679/3679	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Sep%202016%2009:22:04%20GMT	http://xioyuna.com/nella/template/js/app.js	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/js/app.js	(from http://xioyuna.com/nella/template/index.html)
22:47:01	229/229	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202017%2000:46:50%20GMT	http://xioyuna.com/nella/template/img/i-f7-ios.png	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/i-f7-ios.16.delayed	(from http://xioyuna.com/nella/template/css/framework7.ios.min.css)
22:47:02	236/236	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202017%2000:46:50%20GMT	http://xioyuna.com/nella/template/img/i-form-name-ios.svg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/i-form-name-ios.17.delayed	(from http://xioyuna.com/nella/template/css/framework7.ios.min.css)
22:47:02	240/240	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202017%2000:46:51%20GMT	http://xioyuna.com/nella/template/img/i-form-password-ios.svg	C:/Meus%20Sites/younext%20app/xioyuna.com/nella/template/img/i-form-password-ios.18.delayed	(from http://xioyuna.com/nella/template/css/framework7.ios.min.css)
